text,created_at
Presiden Prabowo Subianto meninjau langsung pelaksanaan program Makan Bergizi Gratis (MBG) di SDN Kedung Jaya 1 Kota Bogor Jawa Barat pada Senin 10 Februari 2025. ,Wed Feb 12 04:35:36 +0000 2025
@ardisatriawan Lw bapak nya gk kerja apa guna makan gratis it pak? Pagi makan siang n malam mw makan apa?? Tpi lw bpk nya kerja cukup pencarian hampir pasti 3x sehari makan bergizi drumah,Wed Feb 12 04:34:34 +0000 2025
KKKS Sidomulyo Dukung Program Makan Bergizi Gratis : Memenuhi Kebutuhan Gizi Anak ,Wed Feb 12 04:34:19 +0000 2025
@susipudjiastuti Lautan kita luas kenapa harus daging sapi yang menjadi komoditas utama sampai perlu harus impor? Alasannya nt belum membumi budaya makan ikan? Setahu saya dari dulu sudah ada program GEMARIKAN lewat KKP kalah pamor kah? Seharusnya lewat Makan Bergizi Gratis jd batu loncatan.,Wed Feb 12 04:33:16 +0000 2025
aksi protes terhadap program Makan Bergizi Gratis Sekolah bukan warung makan. Kami ingin kasih tahu orang Papua tidak susah makan tidak susah minum. Ini kita punya tanah kita bisa hidup. Apa yang dibutuhkan hari ini di sekolah? Pendidikan Gratis. ,Wed Feb 12 04:33:08 +0000 2025
Dukung Program MBG Besutan Prabowo IPB Luncurkan Center of Excellence Program Makan Bergizi Gratis #DukungMBG #IndonesiaSehat ,Wed Feb 12 04:32:38 +0000 2025
Dukung program mbg besutan Prabowo IPB luncurkan Center of Excellence program makan bergizi gratis ,Wed Feb 12 04:32:31 +0000 2025
@MurtadhaOne1 @prabowo Pasti anak² yg orangtuanya dirumahkan krn efisiensi lbh memilih gak dpt Makan Bergizi Gratis asalkan orangtuanya kembali kerja,Wed Feb 12 04:29:39 +0000 2025
Setuju lebih baik untuk MEMBANGUN SEKOLAH... ----------------------- Surabaya Alihkan Dana Makan Bergizi Gratis Rp1 1 Triliun untuk Bangun Sekolah  ,Wed Feb 12 04:29:08 +0000 2025
Pada 11 Februari 2025 @BappenasRI dan Badan Gizi Nasional bekerja sama dengan @ipbofficial dan UNICEF meluncurkan Pusat Unggulan Nasional (NCoE) untuk program Makan Bergizi Gratis (MBG). NCoE MBG akan menjadi pusat pengajaran penelitian dan manajemen pengetahuan terkait MBG.,Wed Feb 12 04:27:01 +0000 2025
@inez09082000 Generasi emas mau diambil setelah indonesia keluarkan biaya besar untuk kasi mereka makan bergizi gratis,Wed Feb 12 04:26:09 +0000 2025
@KangManto123 petugas rel bosnya siapa? ya dirut PT kereta api.. lo tanya ke dirut KAI soal bgtu... dasar otak udang! presiden itu ud pro rakyat.. dia pangkas yg gk penting untuk dialihkan ke makan bergizi gratis buat anak anak luh... anak saudara eluh... anak anak elu elu semua... mikir!!!!!,Wed Feb 12 04:25:35 +0000 2025
Makan bergizi gratis upaya nyata dalam mengurangi masalah gizi buruk ,Wed Feb 12 04:25:28 +0000 2025
Program makan bergizi gratis sangat mengesankan ,Wed Feb 12 04:22:11 +0000 2025
Lah 'kan pendidikan bukan prioritas utama. Bukannya prioritas utamanya makan bergizi gratis? Jadi gak apa-apa siswanya bodoh yg penting gak lapar. Oke gas oke gas tiap hari negeri dipangkas!,Wed Feb 12 04:21:45 +0000 2025
Karena Makan Bergizi Gratis di laksanakan di sekolah2 semoga kesejahteraan tenaga pendidik infrastruktur dan fasilitas sekolah tidak diabaikan hanya karena program Makan Bergizi Gratis,Wed Feb 12 04:21:38 +0000 2025
@GenZNusantara Efisiensi itu kunci Program Makan Bergizi Gratis jadi langkah nyata yang berdampak,Wed Feb 12 04:19:33 +0000 2025
Narasi yang beredar kan efisiensi karena makan bergizi gratis. Kog blm ada narasi efisiensi buat mengurangi utang atau bahkan gak berhutang ya?,Wed Feb 12 04:19:05 +0000 2025
Beberapa pelajar di Papua khususnya di Kabupaten Yahukimo telah menolak program Makan Bergizi Gratis (MBG) yang diselenggarakan oleh pemerintah Mereka menyatakan bahwa mereka lebih membutuhkan pendidikan gratis daripada makanan gratis,Wed Feb 12 04:18:07 +0000 2025
@prabowo Pertumbuhan Ekonomi Nasional bukan ditentukan oleh Program Makan Bergizi Gratis melainkan sangat ditentukan Kemampuan Membeli Masyarakat Rumah Tangga dan juga Kemampuan Negara meng collect Tunai Hasil Devisa Ekspor sebagai Cadangan Devisa Bukan yang lain #hening,Wed Feb 12 04:17:45 +0000 2025
@premedievaltask @WarsaWahyu @V3g3L maksudnya gaada hubungannya sama Indonesia Timur. di Indonesia Timur sudah ada dananya sendiri buat ngelola program makan bergizi gratis. ini kan dananya pemkot surabaya,Wed Feb 12 04:16:53 +0000 2025
@Renegaee @guzman_sige Setuju bang cuma gw nih pribadi pemerintah gak usah maksa ngasih makan gratis tiap hari mungkin bisa kasih susu gratis aja KY zaman gw SD dulu sering ada kunjungan MiLo atau kasih makan yg enak dan bergizi tapi seminggu sekali pasti lebih berdampak bagus buat semuanya,Wed Feb 12 04:16:39 +0000 2025
@sitsnoe Itu pun makan siang gratis nya masih jauh banget dari kata bergizi . Berasa kena scam investasi bodong gak siihh?? : ,Wed Feb 12 04:13:04 +0000 2025
Memilih memikul beban Masyarakat menurut mas Broo @prabowo hanya cukup diberi Makan Bergizi Gratis kepada Anak-Anak Sekolah itupun tidak menjangkau keberadaan Anak-Anak Pedalaman Kalimantan Sumatra Sulawesi Papua dsb. bahkan tidak mampu menciptakan Lapangan Kerja #hening,Wed Feb 12 04:12:52 +0000 2025
@jokoanwar Hanya demi makan bergizi gratis,Wed Feb 12 04:12:40 +0000 2025
@aewin86 ya gpp lah kan investor yang ngantri banyak. biarkan APBN untuk makan siang bergizi gratis. IKN biar dibangun investor2 yang mengantri itu.,Wed Feb 12 04:10:54 +0000 2025
Kapolda Bali Letakan Batu Pertama Pembangunan Dapur Makan Bergizi Gratis Polri Kapolda Bali Irjen. Pol. Daniel Adityajaya SH. S.I.K.  di dampingi Wakapolda Bali Brigjen Pol. I Komang Sandi Arsana S.I.K. M.H. serta Pejabat Utama Polda Bali ,Wed Feb 12 04:09:42 +0000 2025
Program makan Bergizi Gratis Sangat Mengesankan ,Wed Feb 12 04:09:31 +0000 2025
@NenkMonica makanya gw bilang si gendut @prabowo ini goblok program makan gratis tu program tai gizinya g dapet duit ilang mending ortu si murid sejahterain beresin lapangan pekerjaan tu anak bisa makan bergizi setiap hari full tanpa pilih2 makanan dan yg pasti layak ortu+anak seneng,Wed Feb 12 04:08:50 +0000 2025
Makan Bergizi Gratis Perhatian Pemerintah Untuk Generasi Penerus Bangsa ,Wed Feb 12 04:08:34 +0000 2025
miris ngeliat video penyiar nangis video orang kena PHK besar besaran ngelakuin efesiensi dana ke banyak hal untuk makan bergizi gratis tapi di satu sisi nambah stafsus negara ini lucu isinya cuman lelucon konyol dan keputusan keputusan kocak.,Wed Feb 12 04:07:11 +0000 2025
Skema Pembiayaan Talangan bagi UMKM Mitra Makan Bergizi Gratis Disiapkan Himbara akan Dilibatkan. Pembiayaan talangan bagi UMKM yang ingin terlibat dalam program Makan Bergizi Gratis ini akan melibatkan bank-bank BUMN. ,Wed Feb 12 04:07:03 +0000 2025
*Kapolda Bali Letakan Batu Pertama Pembangunan Dapur Makan Bergizi Gratis Polri* #poldabali ( selengkapnya di Fb Humaspadangbai ) ,Wed Feb 12 04:04:10 +0000 2025
@barengwarga Surabaya Alihkan Dana Makan Bergizi Gratis Rp1 1 Triliun untuk Bangun Sekolah ,Wed Feb 12 04:01:37 +0000 2025
Surabaya Alihkan Dana Makan Bergizi Gratis Rp1 1 Triliun untuk Bangun Sekolah ,Wed Feb 12 04:00:25 +0000 2025
@raffimulyaa Yuk makan gratis bergizi hebat ok gas ok gas bangke,Wed Feb 12 03:58:51 +0000 2025
@GenZNusantara Bangkit bersama lewat program makan bergizi gratis: Prabowo yakinkan langkah nyata untuk semua demi 2025,Wed Feb 12 03:57:34 +0000 2025
makan gratis buat anak-anak tp orang tuanya di rumah gak makan. makan siang gratis buat anak-anak tapi gaada yg bisa dimakan buat makan malem lagian makan siang gratis jg gak bergizi-gizi amat. mending stop dlu kalo emng blm siap!,Wed Feb 12 03:55:59 +0000 2025
Mari dukung makan bergizi gratis untuk meningkatkan kualitas hidup anak-anak di Indonesia #PenuhiGiziIndonesia ,Wed Feb 12 03:53:56 +0000 2025
Dengan adanya program Makan Bergizi Gratis anak-anak kini memiliki kesempatan untuk tumbuh lebih baik #PenuhiGiziIndonesia ,Wed Feb 12 03:53:36 +0000 2025
Program Makan Bergizi Gratis dari Bapak Presiden Prabowo Subianto untuk seluruh anak-anak di Indonesia dari Sabang sd Merauke #PenuhiGiziIndonesia ,Wed Feb 12 03:52:57 +0000 2025
Program makan bergizi gratis berdampak besar terhadap perkembangan generasi muda Indonesia #PenuhiGiziIndonesia ,Wed Feb 12 03:52:45 +0000 2025
Makan bergizi gratis untuk meningkatkan kualitas hidup generasi bangsa #PenuhiGiziIndonesia ,Wed Feb 12 03:51:40 +0000 2025
Program makan bergizi gratis bertujuan untuk meningkatkan gizi anak-anak Indonesia #PenuhiGiziIndonesia ,Wed Feb 12 03:50:52 +0000 2025
Efisiensi anggaran adalah untuk membiayai makan bergizi gratis sementara akibat effisiensi anggaran PHK terjadi dimana mana dan banyak orang tua tidak mampu lagi menyalahkan anaknya terus yang mau makan bergizi itu siapa ? Bobby ? ,Wed Feb 12 03:50:31 +0000 2025
Program Makan Bergizi Gratis terbukti beri segudang manfaat untuk kesehatan dan perekonomian masyarakat #PenuhiGiziIndonesia ,Wed Feb 12 03:47:29 +0000 2025
@GenZNusantara Bangun negeri lebih baik dengan langkah konkret Program Makan Bergizi Gratis,Wed Feb 12 03:46:38 +0000 2025
Kepala Kepolisian Resor Kepulauan Tanimbar turut hadir dalam kegiatan uji coba pelaksanaan program Nasional pembagian makan bergizi gratis yang berlangsung pada SMP NEGERI 5 Desa Bomaki #kapolreskepulauantanimbar #divisihumaspolri #polripedulisesama #polisiindonesia ,Wed Feb 12 03:19:39 +0000 2025
Pemerintah mulai merealisasikan program Makan Bergizi Gratis (MBG). Program ini diluncurkan untuk mendukung salah satu dari delapan misi Asta Cita yaitu memperkuat pembangunan sumber daya manusia (SDM). #Swasembadaenergi #AstaCitaPemerintah #MakanBergiziGratis #PLNDukungMBG ,Wed Feb 12 03:16:37 +0000 2025
Makan Bergizi Gratis sementara Pendidikannya mengalami Malnutrisi? ,Wed Feb 12 03:14:31 +0000 2025
Setiap anak berhak mendapatkan asupan gizi terbaik untuk tumbuh sehat cerdas dan berdaya saing. Program Makan Bergizi Gratis (MBG) hadir sebagai wujud kepedulian pemerintah dalam memastikan generasi penerus bangsa mendapatkan nutrisi yang cukup demi masa depan yang lebih cerah. ,Wed Feb 12 03:14:26 +0000 2025
Banyak Manfaat dari Program Makan Bergizi Gratis #PenuhiGiziIndonesia ,Wed Feb 12 03:11:03 +0000 2025
Program Makan Bergizi Gratis sangat bermanfaat bagi masyarakat kurang mampu #PenuhiGiziIndonesia ,Wed Feb 12 03:10:54 +0000 2025
Satu Anak Makan Bergizi Gratis menghilangkan Makan Siang dan Makan Malam sekeluarga. Efisiensi. ,Wed Feb 12 03:04:58 +0000 2025
Ponorogo -Komandan Kodim 0802/Ponorogo hari ini melakukan peninjauan / pengecekan lokasi yang rencana akan dibangun gedung dapur sehat program Makan Bergizi Gratis (MBG) Selasa (11/02/2025). ,Wed Feb 12 03:04:12 +0000 2025
Babinsa Sorong Barat Bantu Pendistribusian Makan Bergizi Gratis Kota Sorong.  ,Wed Feb 12 03:03:16 +0000 2025
Hamas menepis ancaman Presiden Donald Trump untuk membatalkan gencatan senjata. Sementara di Indonesia sejumlah pakar menilai program makan bergizi gratis berpotensi tidak tepat sasaran. Dengar selengkapnya  ,Wed Feb 12 03:00:02 +0000 2025
Program Makan Bergizi Gratis Tidak Perlu Diberikan kepada Semua Anak ,Wed Feb 12 02:53:36 +0000 2025
Biarkan orang tua yg memberikan makanan bergizi utk anak mereka dirumah . Daripada makan gratis tapi dirumah ortu tdk bisa memberi makan karna di PHK. Yg penting turunkan harga kebutuhan pokok . Ini memang jd sebuah dilema .,Wed Feb 12 02:53:05 +0000 2025
Puluhan anak-anak TK Kemala Bhayangkari 28 Situbondo tampak ceria dan senang saat mendapatkan Makan Bergizi Gratis dari Ketua Yayasan Kemala Bhayangkari (YKB) Jawa Timur Ny. Ade Imam Sugianto,Wed Feb 12 02:52:57 +0000 2025
Pemkot memastikan efisiensi anggaran tidak berdampak pada dana kelurahan (dakel). Pemkot juga mengalihkan anggaran makan bergizi gratis (MBG) untuk pembangunan kampung dan rehabilitasi sekolah. Wali Kota Surabaya Eri Cahyadi mengatakan dakel tidak terdampak efisiensi. ,Wed Feb 12 02:51:18 +0000 2025
@kegblgnunfaedh MBG itu makan bergizi gratis bukan makan banyak gratis,Wed Feb 12 02:47:09 +0000 2025
@sikodoksakit Anak makan gratis ( bergizi ?)di sekolah Keluarga di rumah pada puasa akibat di PHK Lieur kan ?,Wed Feb 12 02:40:57 +0000 2025
@txtdengardulu Program Makan Bergizi Gratis sangat membantu tumbuh kembang anak-anak Papua,Wed Feb 12 02:39:39 +0000 2025
@sakkakun Wah iki makan bergizi gratis program pemerentah ,Wed Feb 12 02:39:22 +0000 2025
@tanyakanrl Kl makan bergizi gratis ky gini mah siswa-i Indonesia auto semangat belajar semua deh. ,Wed Feb 12 02:38:45 +0000 2025
@kegblgnunfaedh Niat pak Prabowoang baik alangkah lebih baik sediakan lapangan kerja buat orang tua dan harga sembako murah pasti akan tercukupi makan bergizi anak indonesia dan yang lebih tepat sekolah gratis dari TK sampai kuliah agar mrk tumbuh sehat asupan gizi dari ortu punya penghasilan,Wed Feb 12 02:33:51 +0000 2025
anak bisa makan tp org tua dirumah gak makan siapa yang akan menyambung hidup? : ))) harusnya efisiensi anggaran pada menteri-menteri yg ga penting stafsus ga penting staf staf ga penting lainnya atau anggaran DPR? anggaran yg gapenting lainnya termasuk makan gratis bergizi.,Wed Feb 12 02:33:03 +0000 2025
dari kemarin ga habis-habis membaca berita soal efisiensi anggaran yg terdampak pada para kepala keluarga para anak yang menjadi tulang punggung keluarga para ibu yang membantu ekonomi keluarga. nangis bgtt rasanyaaa demi makan gratis bergizi?,Wed Feb 12 02:33:03 +0000 2025
@GenZNusantara Menyongsong masa depan lebih baik lewat strategi tepat sasaranRp306 69 triliun buat Program Makan Bergizi Gratis? Nice move buat masa depan cerah anak-anak Indonesia!,Wed Feb 12 02:32:45 +0000 2025
@somethnaboutu Ikut makan bergizi gratis di sekolah aja,Wed Feb 12 02:29:16 +0000 2025
Wapres Gibran Tinjau Program Makan Bergizi Gratis di SMA Negeri 10 Surabaya Menu Unik Tanpa Nasi Jadi Sorotan  ,Wed Feb 12 02:25:42 +0000 2025
Pemerintah mulai merealisasikan program Makan Bergizi Gratis (MBG). Program ini diluncurkan untuk mendukung salah satu dari delapan misi Asta Cita yaitu memperkuat pembangunan sumber daya manusia (SDM). #PLN #PLNUntukIndonesia #PLNDukungMBG ,Wed Feb 12 02:23:38 +0000 2025
Makan bergizi gratis sebagai langkah awal menuju hidup sehat dan berkualitas ,Wed Feb 12 02:23:03 +0000 2025
Makan bergizi gratis perhatian pemerintah untuk generasi penerus bangsa ,Wed Feb 12 02:22:27 +0000 2025
Makan bergizi gratis ini berbahan baku impor adik-adik,Wed Feb 12 02:21:01 +0000 2025
Makan Bergizi Gratis adalah program paling tolol dan konyol yang pernah ada di saat perilaku korup di semua lini. Mending jamin keberlangsungan pendidikan buat seluruh anak Indonesia drpd bikin program MBG,Wed Feb 12 02:20:56 +0000 2025
CENTER OF EXCELLENCE PROGRAM MAKAN BERGIZI GRATIS Hai #SahabatBPOM Kepala BPOM Taruna Ikrar baru saja ikut meletakan batu pertama untuk sarana Center of Excellence (CoE) di program Makan Bergizi Gratis (MBG). ,Wed Feb 12 02:20:47 +0000 2025
Makan bergizi gratis untuk generasi Bangsa lebih baik #MakanBergiziGratis #AnakSehat #MasaDepanCerah #SehatBersama #Perfect10LinersEP16 #FYP #Papua #IndonesiaEmas2045 #viral #EfisiensiUntukBangsa #MBGdiPapua @CNNIndonesia @kumparan ,Wed Feb 12 02:20:03 +0000 2025
Makanan bergizi adalah hak setiap orang dan dengan program makan gratis ini kita bisa memastikan semua orang mendapatkan gizi yang mereka butuhkan untuk hidup sehat. ,Wed Feb 12 02:19:43 +0000 2025
Dari Dapur Gizi ke Sekolah: Perjalanan Makan Bergizi Gratis untuk Anak-Anak Sorong  lewat @nawacit4,Wed Feb 12 02:17:02 +0000 2025
Program Makan Bergizi Gratis Di Kota Sorong Bantu Anak Lebih Rajin Sekolah. ,Wed Feb 12 02:15:53 +0000 2025
Dear Prabowo Anak-anak Sudah Makan Bergizi Gratis tapi Tak Bisa Lagi Makan Siang dan Malam karena Orang Tuanya Di-PHK #MBG #BPN #PHK #Prabowo ,Wed Feb 12 02:15:35 +0000 2025
makan bergizi gratis dibayar phk berjamaah ,Wed Feb 12 02:12:10 +0000 2025
Pemerintah Penuhi Gizi Anak Papua Dengan Makan Bergizi Gratis ,Wed Feb 12 02:09:55 +0000 2025
@GenZNusantara Gizi baik untuk semua dengan langkah konkret dari Program Makan Bergizi Gratis semangat 2025!,Wed Feb 12 02:09:46 +0000 2025
@GenZNusantara Let's champion Prabowo's budget efficiency plan for better wellness and prosperityPrabowo bawa perubahan nyata buat kita! Efisiensi anggaran bikin hidup lebih berkualitas lewat Program Makan Bergizi Gratis,Wed Feb 12 02:07:54 +0000 2025
Pj Gubernur Sulsel Apresiasi Uji COba Makan Bergizi dan Pemeriksaan Kesehatan Gratis ,Wed Feb 12 02:07:39 +0000 2025
Pj Gubernur Sulsel Apresiasi Program Makan Bergizi Gratis dan Pemeriksaan Kesehatan Gratis di Kab. Luwu ,Wed Feb 12 02:07:38 +0000 2025
@GenZNusantara Prabowo Subianto ciptakan generasi kuat dengan program makan bergizi gratis,Wed Feb 12 02:06:36 +0000 2025
Sri Mulyani Bandingkan Makan Bergizi Gratis dengan Katering Hajatan  #Kemenkeu @KemenkeuRI @kemenkeu #SriMulyani #mbgdorongekonomi #MBG #MakanBergiziGratis #MakanBergiziBangunNegeri,Wed Feb 12 01:58:16 +0000 2025
@txtdengardulu Program makan bergizi gratis adalah bentuk kepedulian terhadap generasi muda Papua,Wed Feb 12 01:56:57 +0000 2025
Makan Bergizi Gratis adalah hak setiap orang #MakanBergiziGratis #PresidenPrabowo ,Wed Feb 12 01:56:44 +0000 2025
@txtdengardulu Makan bergizi gratis adalah investasi untuk masa depan Papua,Wed Feb 12 01:56:42 +0000 2025
Program Makan Bergizi Gratis meningkatkan pertumbuhan ekonomi #MakanBergiziGratis #PresidenPrabowo ,Wed Feb 12 01:56:17 +0000 2025
Electrizen Pemerintah mulai merealisasikan program Makan Bergizi Gratis (MBG). Program ini diluncurkan untuk mendukung salah satu dari delapan misi Asta Cita yaitu memperkuat pembangunan sumber daya manusia (SDM). #PLN #PLNUntukIndonesia #BUMNUntukIndonesia #AnakGenerasiEmas ,Wed Feb 12 01:55:11 +0000 2025
Anggaran kementerian dipotong hanya unt prog Makan Bergizi Gratis dan perbaikan sekolah? Presiden perlu segera dibisiki...atau ya diprotes saja. MBG itu tidak akan menyulap siswa jadi SDM hebat. Menyedihkan kalau prog itu dipaksakan hanya ambisi karena terlanjur janji kampanye??,Wed Feb 12 01:55:11 +0000 2025
@MurtadhaOne1 Pak kalau efisiensi tu yg makan anggaran banyak sumpah pak kalau makan bergizi gratis ditiadakan. Nggak akan ada yg komplain malah bersyukur semua. Daripada maksa MBG tp rakyatmu kocar kacir. Ini baru 100 hari menjabat sudah seperti ini apalagi nanti @prabowo @Gerindra,Wed Feb 12 01:51:49 +0000 2025
Mari Dukung dan Sukseskan Program Makan Bergizi Gratis di Prov. Kaltara ,Wed Feb 12 01:50:10 +0000 2025
Program makan bergizi gratis meningkatkan pertumbuhan ekonomi. #makangizigratis #indonesiaemas #presidenprabowo ,Wed Feb 12 01:50:03 +0000 2025
Makan Bergizi Gratis Untuk Anak-Anak di Sorong ,Wed Feb 12 01:48:17 +0000 2025
@kegblgnunfaedh menyesuaikan daerah aja klo memang mereka menolak makan bergizi gratis... atau sisa anggaran dialih fungsikan ke pendidikan gratis yg sangat mereka perlukan.,Wed Feb 12 01:47:54 +0000 2025
@JOINLampung @V3g3L sekarang ku tanya sekolah bukan hak siswa kah? rakyat lebih butuh pendidikan layak daripada makan gratis di sekolah toh programnya juga acak acakan. konsep awalnya makanan bergizi buat ngatasi stunting tapi sasarannya aja salah,Wed Feb 12 01:43:41 +0000 2025
